103.152085	27.1
104.300000	27.2
105.200000	27.3
106.160000	28.1
107.140000	28.2
108.020000	28.3
108.960000	29.1
109.880246	29.2
110.812069	29.3
111.781910	30.1
112.800000	30.2
113.687885	30.3
114.680000	31.1
115.680000	31.2
116.597449	31.3
117.540000	32.1
118.456821	32.2
119.400883	32.3
120.380000	33.1
121.216630	33.2
122.102595	33.3
122.980000	34.1
123.861215	34.2
